OrderDetailsID,Order_ID,Product_ID
4902,CA-2018-120936,OFF-SU-10002557
4903,CA-2018-110884,OFF-BI-10003669
4904,CA-2018-110884,OFF-LA-10003510
4905,US-2015-161613,FUR-CH-10003746
4906,US-2015-146353,OFF-BI-10003476
4907,US-2015-146353,OFF-ST-10001469
4908,CA-2015-133809,OFF-BI-10001757
4909,CA-2015-133809,TEC-PH-10004875
4910,CA-2018-127306,OFF-EN-10001219
4911,CA-2018-127306,OFF-PA-10000019
4912,CA-2018-127306,TEC-PH-10001924
4913,CA-2018-127306,OFF-BI-10002003
4914,CA-2018-127306,OFF-BI-10003727
4915,CA-2016-161830,OFF-AR-10004042
4916,CA-2016-161830,OFF-BI-10001097
4917,CA-2018-163125,OFF-AR-10004344
4918,CA-2018-163125,FUR-CH-10001802
4919,CA-2017-160304,FUR-BO-10004709
4920,CA-2017-160304,TEC-PH-10000455
4921,CA-2018-101728,OFF-BI-10002393
4922,CA-2018-114055,OFF-PA-10004381
4923,CA-2018-114055,OFF-FA-10003059
4924,CA-2018-114055,OFF-PA-10000994
4925,CA-2018-114055,TEC-PH-10002890
4926,CA-2018-126438,OFF-AR-10003338
4927,CA-2018-117653,FUR-TA-10003008
4928,CA-2018-143245,OFF-PA-10001972
4929,CA-2018-143245,FUR-CH-10000155
4930,US-2015-138828,OFF-AR-10000658
4931,US-2015-138828,OFF-PA-10000349
4932,CA-2018-143651,OFF-AR-10001446
4933,CA-2016-106978,OFF-EN-10004483
4934,CA-2016-106978,OFF-BI-10002012
4935,CA-2016-106978,OFF-FA-10003021
4936,CA-2016-155124,TEC-PH-10003356
4937,CA-2018-150931,OFF-BI-10004728
4938,CA-2015-157147,OFF-ST-10000078
4939,CA-2015-157147,FUR-BO-10003034
4940,CA-2015-157147,OFF-AR-10003514
4941,CA-2016-156482,FUR-CH-10001708
4942,CA-2016-156482,FUR-BO-10002598
4943,CA-2016-156482,OFF-AR-10001022
4944,CA-2018-106782,OFF-ST-10004459
4945,CA-2017-151372,OFF-PA-10004381
4946,CA-2017-151372,OFF-BI-10000050
4947,CA-2017-151372,OFF-FA-10000304
4948,CA-2015-102085,OFF-LA-10002475
4949,CA-2018-107125,OFF-BI-10001989
4950,CA-2018-107125,FUR-FU-10000732
4951,CA-2017-125815,OFF-AR-10004441
4952,CA-2016-144190,OFF-PA-10000304
4953,CA-2018-117926,OFF-AP-10002670
4954,CA-2016-153906,TEC-PH-10001527
4955,CA-2015-160262,OFF-AR-10002335
4956,CA-2015-160262,OFF-PA-10003641
4957,CA-2015-160262,FUR-FU-10002685
4958,CA-2016-127607,OFF-BI-10001308
4959,CA-2016-127607,OFF-FA-10003485
4960,CA-2017-166226,TEC-PH-10003357
4961,CA-2017-166226,OFF-AP-10002867
4962,CA-2015-156587,FUR-CH-10004477
4963,CA-2015-156587,OFF-AR-10001427
4964,CA-2015-156587,OFF-ST-10002344
4965,CA-2017-141180,OFF-BI-10000301
4966,CA-2016-109708,TEC-PH-10001944
4967,CA-2016-122406,TEC-PH-10001527
4968,CA-2016-122406,OFF-PA-10001307
4969,CA-2016-122406,TEC-AC-10004571
4970,CA-2016-122406,FUR-CH-10001973
4971,US-2017-153815,FUR-CH-10000513
4972,US-2017-153815,OFF-PA-10002421
4973,US-2017-153815,FUR-FU-10004090
4974,US-2017-153815,OFF-PA-10004071
4975,CA-2017-164896,OFF-PA-10002246
4976,CA-2016-142202,TEC-AC-10003198
4977,CA-2016-165050,OFF-BI-10001031
4978,CA-2016-165050,OFF-BI-10003727
4979,CA-2016-165050,TEC-PH-10001336
4980,US-2017-131114,OFF-SU-10001664
4981,US-2017-131114,OFF-AP-10003971
4982,US-2017-131114,TEC-AC-10000199
4983,CA-2015-160066,OFF-LA-10001045
4984,CA-2017-109925,OFF-ST-10003442
4985,CA-2016-160696,OFF-FA-10003059
4986,CA-2015-125171,OFF-LA-10001175
4987,CA-2017-149279,OFF-PA-10003441
4988,CA-2017-149279,FUR-CH-10004287
4989,CA-2017-149279,OFF-BI-10004040
4990,CA-2018-107321,OFF-BI-10004022
4991,CA-2018-107321,TEC-PH-10002200
4992,US-2018-122714,OFF-BI-10001120
4993,CA-2016-153038,OFF-EN-10000461
4994,CA-2016-153038,OFF-LA-10004008
4995,CA-2016-153038,FUR-FU-10000221
4996,CA-2015-132227,OFF-BI-10000962
4997,CA-2018-155824,OFF-AP-10000390
4998,CA-2018-155824,OFF-BI-10000014
4999,CA-2017-129238,TEC-PH-10004120
5000,CA-2017-129238,OFF-PA-10002764
5001,CA-2018-159688,TEC-AC-10000736
5002,CA-2017-136126,OFF-SU-10000898
5003,CA-2017-136126,OFF-PA-10004327
5004,CA-2017-155033,OFF-PA-10000143
5005,CA-2015-156006,TEC-AC-10002550
5006,CA-2016-158659,OFF-ST-10003306
5007,CA-2016-169796,TEC-MA-10000045
5008,CA-2016-169796,OFF-ST-10001505
5009,CA-2016-102876,OFF-BI-10004781
5010,CA-2016-102876,TEC-PH-10002680
5011,CA-2016-102876,OFF-BI-10000848
5012,US-2018-139647,FUR-BO-10004467
5013,US-2018-160465,OFF-BI-10001670
5014,US-2018-160465,OFF-ST-10000136
5015,US-2018-160465,TEC-PH-10004522
5016,CA-2015-153850,FUR-FU-10002960
5017,CA-2015-153850,TEC-PH-10002584
5018,CA-2015-127558,FUR-FU-10002505
5019,CA-2015-127558,TEC-AC-10003832
5020,CA-2015-127558,OFF-SU-10002537
5021,CA-2018-136511,OFF-SU-10003505
5022,CA-2017-133795,TEC-AC-10001465
5023,CA-2017-133795,TEC-AC-10003832
5024,CA-2017-133795,FUR-FU-10003731
5025,US-2018-130953,OFF-BI-10004828
5026,US-2018-130953,TEC-PH-10003012
5027,US-2018-130953,OFF-AP-10002311
5028,US-2018-130953,FUR-CH-10004626
5029,CA-2015-151792,TEC-AC-10001606
5030,CA-2018-139304,OFF-AR-10001216
5031,CA-2018-139304,OFF-SU-10001664
5032,CA-2018-139304,OFF-BI-10002498
5033,CA-2017-155166,FUR-CH-10003968
5034,CA-2017-155166,OFF-AP-10002765
5035,CA-2016-103954,FUR-BO-10004690
5036,CA-2015-169803,FUR-TA-10000688
5037,CA-2015-169803,TEC-AC-10003441
5038,CA-2018-141719,TEC-AC-10003610
5039,CA-2016-136469,FUR-TA-10001520
5040,CA-2016-136469,TEC-PH-10001817
5041,CA-2016-136469,OFF-BI-10004492
5042,CA-2017-158694,OFF-PA-10002421
5043,CA-2017-158694,OFF-AP-10000055
5044,CA-2017-158694,FUR-FU-10000965
5045,CA-2017-158694,OFF-PA-10001363
5046,CA-2017-158694,OFF-ST-10001496
5047,CA-2017-158694,OFF-BI-10004656
5048,CA-2017-158694,OFF-AR-10001227
5049,US-2015-104759,OFF-BI-10002071
5050,US-2015-104759,TEC-AC-10004901
5051,CA-2016-150511,OFF-PA-10001776
5052,CA-2016-134922,OFF-EN-10000483
5053,US-2018-120607,OFF-PA-10003129
5054,CA-2016-141243,TEC-AC-10003198
5055,CA-2016-141243,OFF-AR-10001246
5056,CA-2016-141243,FUR-BO-10003272
5057,CA-2016-162166,OFF-PA-10002606
5058,CA-2016-162166,OFF-ST-10002486
5059,CA-2017-120796,OFF-BI-10004330
5060,CA-2017-109722,TEC-PH-10000560
5061,CA-2017-109722,OFF-ST-10000060
5062,CA-2016-136798,OFF-BI-10003684
5063,CA-2016-136798,TEC-PH-10000441
5064,CA-2016-136798,FUR-FU-10000723
5065,CA-2018-122196,TEC-PH-10004977
5066,CA-2018-142090,TEC-AC-10002001
5067,CA-2018-142090,FUR-TA-10001889
5068,CA-2018-160934,OFF-AR-10003504
5069,CA-2015-124478,TEC-CO-10001571
5070,CA-2015-124478,OFF-AP-10002495
5071,CA-2015-124478,OFF-EN-10002500
5072,CA-2015-124478,FUR-FU-10002088
5073,CA-2015-124478,TEC-PH-10001128
5074,CA-2016-145485,OFF-ST-10000649
5075,CA-2018-151071,OFF-BI-10002103
5076,CA-2015-134572,FUR-TA-10001705
5077,CA-2015-134572,OFF-ST-10004634
5078,CA-2015-134572,FUR-TA-10004442
5079,CA-2018-143217,OFF-BI-10002949
5080,US-2018-133312,FUR-BO-10002213
5081,US-2018-133312,OFF-ST-10001325
5082,US-2016-137533,OFF-PA-10003441
5083,CA-2017-155138,TEC-AC-10004209
5084,CA-2017-155138,OFF-PA-10000501
5085,CA-2017-108350,OFF-PA-10003656
5086,CA-2016-144302,OFF-BI-10001107
5087,CA-2016-109001,TEC-PH-10000562
5088,CA-2016-109001,TEC-AC-10001101
5089,CA-2016-109001,OFF-BI-10003529
5090,CA-2018-132738,OFF-PA-10001752
5091,CA-2018-132738,OFF-EN-10001141
5092,CA-2018-156720,OFF-FA-10003472
5093,CA-2016-119102,OFF-ST-10004507
5094,US-2015-140452,OFF-AP-10004036
5095,US-2015-140452,FUR-TA-10004086
5096,US-2015-140452,TEC-PH-10000307
5097,US-2015-140452,FUR-FU-10002088
5098,US-2015-140452,OFF-BI-10004965
5099,US-2015-140452,OFF-ST-10002485
5100,CA-2016-141936,OFF-BI-10002194
5101,CA-2015-158442,OFF-AR-10003732
5102,CA-2015-158442,OFF-PA-10002195
5103,CA-2015-158442,OFF-PA-10002365
5104,CA-2016-167374,OFF-PA-10001950
5105,CA-2016-167374,TEC-AC-10004633
5106,CA-2015-116568,FUR-CH-10002439
5107,CA-2016-147102,TEC-AC-10000682
5108,CA-2018-132213,OFF-AR-10004078
5109,CA-2018-132213,OFF-AR-10001958
5110,CA-2015-138450,OFF-EN-10001335
5111,CA-2015-138450,OFF-ST-10003479
5112,CA-2015-138450,OFF-PA-10003016
5113,CA-2016-153073,FUR-FU-10001025
5114,CA-2017-147970,OFF-PA-10003936
5115,CA-2017-150658,OFF-BI-10004140
5116,CA-2018-125640,OFF-LA-10004178
5117,CA-2018-154137,OFF-ST-10003324
5118,CA-2016-127173,OFF-FA-10004854
5119,CA-2016-127173,TEC-MA-10002859
5120,CA-2016-127173,OFF-BI-10000088
5121,CA-2015-149538,OFF-ST-10004180
5122,CA-2015-149538,TEC-AC-10002926
5123,CA-2015-149538,OFF-PA-10003797
5124,CA-2015-149538,OFF-PA-10002195
5125,CA-2015-160766,FUR-TA-10001039
5126,CA-2015-160766,OFF-EN-10001099
5127,CA-2015-160766,TEC-MA-10003979
5128,CA-2015-160766,OFF-AP-10002945
5129,CA-2015-160766,TEC-PH-10001536
5130,CA-2015-160766,TEC-PH-10000526
5131,CA-2015-160766,OFF-PA-10000213
5132,CA-2018-146626,FUR-FU-10002501
5133,CA-2016-123330,TEC-PH-10001819
5134,CA-2018-155607,OFF-AP-10001962
5135,CA-2018-155607,OFF-BI-10003364
5136,CA-2017-151323,OFF-FA-10002983
5137,CA-2016-146696,OFF-BI-10002432
5138,CA-2017-128972,FUR-FU-10003096
5139,CA-2018-128335,OFF-EN-10001539
5140,CA-2018-128335,OFF-PA-10004996
5141,CA-2016-154886,TEC-AC-10001956
5142,CA-2017-111213,FUR-CH-10000454
5143,CA-2017-111213,OFF-SU-10000946
5144,CA-2017-111213,OFF-BI-10004140
5145,CA-2018-161333,FUR-FU-10003039
5146,CA-2018-161333,OFF-ST-10000464
5147,CA-2018-161333,OFF-AP-10000252
5148,CA-2018-128734,FUR-FU-10001731
5149,CA-2018-128734,FUR-CH-10001394
5150,CA-2015-141796,TEC-PH-10001578
5151,CA-2018-125101,OFF-ST-10000675
5152,CA-2018-169929,OFF-ST-10002352
5153,US-2015-121566,OFF-BI-10004528
5154,US-2015-121566,OFF-AR-10001026
5155,US-2016-124219,OFF-BI-10002215
5156,US-2016-124219,FUR-FU-10000305
5157,CA-2018-163006,TEC-PH-10002584
5158,CA-2018-163006,FUR-CH-10000229
5159,CA-2018-163006,FUR-FU-10003799
5160,CA-2016-156146,TEC-PH-10001700
5161,CA-2016-156146,TEC-PH-10001527
5162,CA-2015-111192,FUR-BO-10002916
5163,CA-2017-115378,FUR-CH-10000863
5164,CA-2016-161627,FUR-CH-10003968
5165,CA-2015-121006,OFF-AR-10001149
5166,CA-2015-121006,OFF-PA-10000130
5167,CA-2015-121006,OFF-PA-10002479
5168,CA-2015-121006,FUR-CH-10004997
5169,CA-2015-121006,OFF-ST-10004950
5170,CA-2015-121006,OFF-ST-10001490
5171,CA-2017-122903,FUR-CH-10002024
5172,CA-2017-122903,OFF-PA-10001790
5173,CA-2017-122903,OFF-PA-10000994
5174,CA-2016-107741,OFF-AR-10002399
5175,CA-2018-106432,OFF-BI-10002799
5176,CA-2018-106432,FUR-BO-10004360
5177,CA-2017-148908,OFF-BI-10002082
5178,CA-2017-123015,OFF-BI-10004967
5179,US-2016-120502,FUR-FU-10004973
5180,US-2016-120502,TEC-PH-10003645
5181,US-2016-120502,OFF-AP-10004980
5182,CA-2018-108749,OFF-PA-10003797
5183,CA-2018-108749,OFF-BI-10003707
5184,CA-2018-163335,OFF-ST-10000885
5185,CA-2018-163335,OFF-BI-10002827
5186,CA-2016-134719,OFF-ST-10004459
5187,US-2016-154389,TEC-PH-10002789
5188,CA-2016-115567,TEC-AC-10001314
5189,CA-2016-115567,FUR-CH-10000015
5190,US-2018-136679,TEC-AC-10004855
5191,US-2018-136679,OFF-AR-10003582
5192,US-2018-141943,OFF-EN-10003448
5193,CA-2015-101560,FUR-FU-10003773
5194,CA-2015-101560,OFF-PA-10001363
5195,CA-2015-101560,OFF-AR-10004757
5196,CA-2015-101560,OFF-BI-10000309
5197,CA-2015-159709,OFF-EN-10001434
5198,CA-2015-159709,TEC-PH-10003988
5199,CA-2017-103982,OFF-SU-10000151
5200,CA-2017-103982,OFF-FA-10001332
5201,CA-2017-103982,TEC-PH-10000895
5202,CA-2017-103982,TEC-AC-10002857
5203,CA-2016-142454,FUR-FU-10004018
5204,CA-2016-142454,OFF-ST-10003638
5205,CA-2016-102016,OFF-AR-10004685
5206,CA-2016-102016,OFF-ST-10001713
5207,CA-2016-102016,OFF-FA-10000490
5208,CA-2016-102016,OFF-LA-10002043
5209,CA-2016-102016,OFF-PA-10002464
5210,CA-2016-102016,OFF-EN-10002504
5211,CA-2016-156755,OFF-ST-10002615
5212,CA-2016-130876,OFF-ST-10004258
5213,CA-2017-145898,OFF-ST-10004507
5214,CA-2017-145898,OFF-LA-10000262
5215,CA-2017-145898,OFF-AR-10002445
5216,CA-2017-145898,OFF-PA-10001667
5217,US-2018-159562,OFF-EN-10000461
5218,CA-2018-134635,OFF-PA-10002254
5219,CA-2018-167080,OFF-AR-10001868
5220,CA-2018-145653,FUR-CH-10004875
5221,CA-2015-140487,FUR-BO-10000711
5222,CA-2018-117401,OFF-AP-10000938
5223,CA-2018-117401,TEC-PH-10003555
5224,CA-2018-117401,OFF-BI-10001267
5225,US-2018-109582,OFF-PA-10004071
5226,CA-2017-119865,OFF-BI-10001553
5227,CA-2017-119865,OFF-BI-10003007
5228,CA-2017-119865,FUR-BO-10003272
5229,US-2015-147648,OFF-PA-10001033
5230,CA-2018-124436,OFF-BI-10001553
5231,CA-2018-124436,FUR-TA-10001095
5232,CA-2018-124436,FUR-FU-10001185
5233,CA-2018-124436,OFF-BI-10000343
5234,CA-2015-115084,FUR-CH-10004626
5235,CA-2018-131037,FUR-TA-10001768
5236,CA-2017-111143,OFF-AP-10001947
5237,CA-2015-166744,FUR-FU-10004952
5238,CA-2015-166744,FUR-BO-10001337
5239,CA-2015-166744,TEC-AC-10003628
5240,CA-2017-116561,OFF-ST-10004186
5241,CA-2017-116561,OFF-BI-10001658
5242,CA-2017-110730,OFF-SU-10004737
5243,CA-2018-146367,OFF-BI-10002827
5244,CA-2017-149454,OFF-BI-10003694
5245,CA-2017-156265,FUR-TA-10001691
5246,CA-2017-156265,TEC-PH-10001918
5247,CA-2017-156265,OFF-BI-10000285
5248,US-2016-168914,OFF-AP-10000358
5249,US-2018-110989,TEC-AC-10002345
5250,CA-2016-106215,OFF-FA-10001229
5251,US-2017-169369,TEC-AC-10001314
5252,US-2017-169369,OFF-PA-10004438
5253,CA-2016-132318,OFF-AP-10000026
5254,US-2015-131982,OFF-BI-10004224
5255,CA-2016-125185,FUR-CH-10002647
5256,CA-2016-125185,FUR-FU-10003247
5257,CA-2017-130078,OFF-PA-10003270
5258,US-2018-114034,OFF-PA-10004735
5259,US-2018-115595,OFF-PA-10001745
5260,CA-2018-158722,OFF-PA-10000176
5261,CA-2015-105165,TEC-PH-10000675
5262,CA-2015-105165,OFF-BI-10000050
5263,CA-2015-105165,FUR-TA-10004154
5264,CA-2015-105165,TEC-AC-10002718
5265,CA-2015-105165,OFF-AR-10003179
5266,CA-2018-147452,OFF-PA-10001838
5267,CA-2018-147452,OFF-PA-10004039
5268,CA-2018-147452,OFF-AP-10001626
5269,US-2018-114657,TEC-MA-10003173
5270,CA-2018-144484,FUR-FU-10000260
5271,CA-2018-144484,OFF-AP-10004487
5272,CA-2018-125913,FUR-FU-10001487
5273,CA-2018-125913,FUR-TA-10001520
5274,US-2017-158309,OFF-BI-10000145
5276,CA-2018-147333,TEC-AC-10004469
5277,CA-2018-147333,TEC-AC-10003038
5278,CA-2015-113859,FUR-CH-10004698
5279,CA-2015-159681,OFF-PA-10003641
5280,US-2018-104094,TEC-AC-10002134
5281,CA-2018-152709,OFF-ST-10001837
5282,CA-2016-105158,FUR-FU-10001706
5283,CA-2016-105158,OFF-PA-10001970
5284,CA-2015-133424,OFF-ST-10002957
5285,CA-2015-133424,OFF-LA-10002312
5286,CA-2018-105991,OFF-EN-10002600
5287,CA-2018-105991,OFF-BI-10003274
5288,CA-2018-105991,FUR-BO-10004467
5289,US-2018-136784,OFF-PA-10000675
5290,CA-2015-146283,OFF-PA-10002259
5291,CA-2015-146283,FUR-CH-10004287
5292,CA-2015-146283,OFF-PA-10000482
5293,CA-2018-151218,OFF-ST-10004835
5294,CA-2016-111073,FUR-TA-10004086
5295,CA-2018-144883,OFF-LA-10000305
5296,CA-2018-142174,OFF-PA-10000806
5297,CA-2018-108791,FUR-FU-10004018
5298,CA-2018-108791,TEC-PH-10002660
5299,CA-2017-106656,OFF-EN-10001509
5300,CA-2017-106656,OFF-LA-10003148
5301,CA-2017-113831,FUR-TA-10002645
5302,CA-2017-113831,TEC-AC-10003033
5303,CA-2017-113831,OFF-LA-10001297
5304,US-2015-139500,FUR-CH-10002017
5305,US-2015-166310,FUR-FU-10001546
5306,US-2017-168410,FUR-FU-10000629
5307,US-2017-168410,OFF-ST-10000036
5308,US-2017-168410,TEC-PH-10002583
5309,CA-2018-131254,FUR-CH-10003774
5310,CA-2018-131254,OFF-AR-10003876
5311,CA-2018-131254,OFF-BI-10003527
5312,CA-2017-123414,OFF-LA-10004559
5313,CA-2017-123414,OFF-SU-10002573
5314,CA-2018-137876,FUR-FU-10000222
5315,CA-2018-137876,OFF-EN-10001219
5316,CA-2017-154060,FUR-CH-10002304
5317,US-2018-162558,FUR-FU-10002364
5318,US-2018-162558,FUR-FU-10004864
5319,US-2018-162558,OFF-PA-10003172
5320,US-2018-162558,OFF-BI-10000977
5321,US-2018-162558,FUR-TA-10000198
5322,US-2018-162558,OFF-BI-10003984
5323,US-2018-162558,FUR-FU-10003691
5324,CA-2018-134439,OFF-PA-10004082
5325,CA-2016-119508,OFF-AR-10003723
5326,CA-2016-119508,FUR-FU-10004270
5327,CA-2016-152681,OFF-AR-10003183
5328,CA-2015-130813,OFF-PA-10002005
5329,CA-2016-120320,TEC-PH-10000149
5330,CA-2017-111941,OFF-BI-10001524
5331,CA-2017-123120,FUR-FU-10004748
5332,CA-2017-123120,OFF-BI-10001460
5333,CA-2017-123120,OFF-SU-10002503
5334,CA-2015-103331,FUR-FU-10001731
5335,CA-2015-103331,OFF-PA-10002160
5336,CA-2015-103331,OFF-PA-10002659
5337,CA-2016-169278,OFF-BI-10001636
5338,CA-2018-111577,OFF-PA-10000062
5339,CA-2016-146486,OFF-ST-10002554
5340,CA-2016-146486,OFF-EN-10001509
5341,CA-2016-146486,TEC-AC-10002018
5342,CA-2016-146486,TEC-AC-10002637
5343,US-2015-168501,OFF-EN-10001509
5344,US-2015-168501,TEC-PH-10004922
5345,CA-2016-112053,TEC-AC-10002550
5346,CA-2018-108539,OFF-ST-10003208
5347,CA-2018-108539,OFF-BI-10003981
5348,CA-2018-108539,OFF-BI-10001031
5349,CA-2016-149811,OFF-BI-10003676
5350,CA-2016-149811,OFF-PA-10004082
5351,US-2018-103814,OFF-PA-10001019
5352,CA-2017-123932,OFF-PA-10004665
5353,CA-2017-123932,TEC-PH-10002447
5354,US-2017-101616,OFF-BI-10000014
5355,CA-2015-113768,FUR-CH-10002439
5356,CA-2015-113768,OFF-PA-10003063
5357,CA-2017-138037,OFF-BI-10002982
5358,CA-2015-150490,TEC-AC-10004510
5359,CA-2015-150490,OFF-ST-10000321
5360,CA-2015-150490,OFF-AR-10004602
5361,US-2018-126060,FUR-BO-10003433
5362,CA-2018-100951,OFF-ST-10001496
5363,CA-2017-122017,FUR-FU-10000672
5364,CA-2017-122017,OFF-AP-10001293
5365,CA-2015-123477,OFF-AP-10000692
5366,CA-2017-107790,TEC-PH-10004539
5367,CA-2018-158071,TEC-PH-10002923
5368,CA-2018-158071,OFF-LA-10004689
5369,CA-2018-158071,OFF-ST-10001228
5370,CA-2018-147403,OFF-PA-10003302
5371,US-2018-136721,FUR-FU-10004665
5372,US-2018-136721,FUR-FU-10004188
5373,CA-2016-118738,OFF-PA-10003177
5374,CA-2016-118738,FUR-TA-10002607
5375,CA-2016-118738,OFF-PA-10001166
5376,CA-2018-134152,TEC-AC-10004510
5377,CA-2018-134152,OFF-AR-10004062
5378,CA-2015-125542,OFF-EN-10000056
5379,CA-2015-125542,OFF-ST-10001469
5380,CA-2017-136021,OFF-PA-10000551
5381,CA-2017-136021,TEC-MA-10000423
5382,CA-2017-149195,OFF-PA-10001870
5383,CA-2017-149195,OFF-FA-10001843
5384,CA-2017-149195,OFF-PA-10002036
5385,CA-2018-161410,TEC-PH-10001760
5386,CA-2018-161410,TEC-PH-10000673
5387,CA-2018-152786,OFF-BI-10000829
5388,CA-2018-164707,TEC-PH-10001924
5389,CA-2018-164707,TEC-AC-10004864
5390,CA-2018-164707,OFF-LA-10004345
5391,CA-2018-163874,OFF-BI-10000088
5392,US-2015-123183,OFF-LA-10002787
5393,US-2015-123183,OFF-LA-10001569
5394,US-2015-123183,OFF-BI-10002429
5395,US-2015-123183,FUR-BO-10000362
5396,CA-2015-104829,OFF-PA-10003016
5397,US-2017-147340,FUR-FU-10002501
5398,CA-2017-145492,OFF-AP-10003622
5399,CA-2017-163202,OFF-BI-10002764
5400,CA-2017-117681,FUR-BO-10001798
5401,CA-2018-132262,TEC-AC-10000158
5402,CA-2018-132262,TEC-AC-10000303
5403,CA-2018-123043,OFF-BI-10003910
5404,CA-2018-123043,OFF-BI-10000138
5405,US-2017-143280,TEC-PH-10002398
5406,US-2017-143280,TEC-AC-10003399
5407,US-2017-143280,OFF-FA-10000992
5408,CA-2018-108854,OFF-PA-10003022
5409,CA-2018-108854,OFF-BI-10002854
5410,CA-2018-108854,OFF-BI-10001670
5411,CA-2018-108854,OFF-ST-10001837
5412,CA-2018-166856,OFF-BI-10002012
5413,CA-2018-166856,TEC-AC-10004992
5414,CA-2017-153157,TEC-PH-10003171
5415,US-2018-125647,OFF-AP-10000390
5416,US-2018-125647,OFF-PA-10004888
5417,US-2018-125647,TEC-PH-10004188
5418,CA-2015-132542,OFF-BI-10004099
5419,CA-2016-110877,OFF-PA-10004621
5420,CA-2016-110877,TEC-PH-10002103
5421,US-2017-151827,TEC-PH-10002789
5422,US-2017-151827,TEC-AC-10003289
5423,US-2017-163258,OFF-BI-10000138
5424,CA-2018-103009,OFF-PA-10001215
5425,US-2018-120649,OFF-AR-10001545
5426,CA-2017-153598,TEC-AC-10003870
5427,CA-2017-153598,FUR-FU-10001085
5428,US-2017-108497,FUR-BO-10004218
5429,CA-2017-113096,OFF-ST-10003455
5430,CA-2015-136861,FUR-FU-10001967
5431,CA-2018-117422,OFF-AP-10000938
5432,CA-2018-117422,OFF-PA-10002195
5433,CA-2018-117422,OFF-BI-10002799
5434,CA-2018-129707,OFF-AR-10000246
5435,CA-2016-160171,OFF-AP-10000275
5436,CA-2016-160171,TEC-AC-10000892
5437,CA-2015-103317,FUR-FU-10001591
5438,CA-2015-103317,OFF-BI-10001787
5439,CA-2015-103317,FUR-FU-10003192
5440,CA-2017-167115,OFF-BI-10004600
5441,US-2018-153633,OFF-AR-10002335
5442,CA-2018-155929,OFF-PA-10000859
5443,CA-2016-148712,TEC-AC-10003198
5444,CA-2016-148712,OFF-BI-10001900
5445,CA-2016-148712,OFF-AR-10000614
5446,CA-2017-128307,OFF-EN-10003040
5447,US-2017-127425,TEC-PH-10003442
5448,US-2017-127425,TEC-AC-10002800
5449,US-2015-119081,OFF-SU-10000157
5450,US-2015-119081,TEC-AC-10001542
5451,US-2015-119081,OFF-BI-10004519
5452,US-2015-119081,FUR-FU-10003464
5453,CA-2017-140613,OFF-SU-10004261
5454,US-2018-108700,OFF-PA-10004733
5455,CA-2018-160962,OFF-ST-10001325
5456,CA-2018-160962,OFF-AR-10003056
5457,CA-2018-130631,OFF-FA-10000089
5458,CA-2018-130631,FUR-FU-10004093
5459,CA-2018-116680,OFF-BI-10004022
5460,CA-2018-116680,FUR-TA-10001771
5461,US-2015-107405,OFF-ST-10002301
5462,CA-2018-101574,FUR-FU-10001706
5463,CA-2015-146591,OFF-BI-10003676
5464,CA-2015-146591,OFF-PA-10000659
5465,CA-2015-146591,OFF-EN-10002504
5466,CA-2015-146591,FUR-BO-10001972
5467,CA-2015-107706,OFF-PA-10000466
5468,CA-2017-122448,FUR-CH-10002774
5469,CA-2015-132451,FUR-CH-10000454
5470,CA-2015-132451,OFF-PA-10004888
5471,CA-2017-158547,OFF-AP-10003842
5472,CA-2018-116946,FUR-FU-10000320
5473,CA-2018-116946,OFF-ST-10002554
5474,CA-2018-116946,FUR-BO-10000468
5475,CA-2018-121741,OFF-ST-10004459
5476,CA-2018-169691,OFF-LA-10002312
5477,CA-2018-169691,OFF-ST-10001291
5478,CA-2018-169691,OFF-PA-10003022
5479,CA-2017-121356,OFF-BI-10002133
5480,CA-2015-101770,OFF-BI-10001097
5481,CA-2018-105487,TEC-PH-10001336
5482,CA-2018-105487,TEC-AC-10002305
5483,CA-2018-105487,TEC-AC-10003610
5484,CA-2018-105487,OFF-ST-10002301
5485,CA-2018-148999,FUR-CH-10002044
5486,CA-2015-107573,OFF-EN-10001099
5487,CA-2016-156608,OFF-BI-10004140
5488,CA-2018-134495,TEC-PH-10004897
5489,CA-2018-134495,OFF-LA-10000262
5490,CA-2018-134495,OFF-AP-10002222
5491,CA-2018-134495,FUR-CH-10003774
5492,CA-2018-164098,OFF-ST-10000615
5493,CA-2015-105249,OFF-SU-10001225
5494,CA-2015-105249,OFF-LA-10002043
5495,CA-2015-105249,FUR-BO-10000330
5496,CA-2016-113523,OFF-BI-10001249
5497,CA-2018-117821,TEC-AC-10004469
5498,CA-2018-164378,OFF-AR-10001177
5499,CA-2018-164378,OFF-LA-10000634
5500,CA-2018-164378,TEC-AC-10004708
5501,CA-2018-164378,FUR-CH-10002084
5502,CA-2018-164378,OFF-PA-10004519
5503,CA-2018-127782,FUR-FU-10001847
5504,CA-2018-127782,OFF-AP-10001962
5505,CA-2018-127782,OFF-EN-10003845
5506,CA-2018-127782,TEC-PH-10001817
5507,US-2017-162026,OFF-PA-10000167
5508,CA-2017-150000,OFF-EN-10002973
5509,CA-2016-168529,FUR-FU-10001588
5510,US-2018-152569,OFF-PA-10001736
5511,US-2018-152569,TEC-PH-10002185
5512,US-2015-137680,OFF-PA-10000174
5513,US-2015-137680,OFF-PA-10000069
5514,CA-2016-103177,TEC-PH-10001795
